EntryCode,Description,StudentID,StudentName,GradeLevel,EntryDate,SSID,Gender,Ethnic,Race,BirthDate,Advisor
E1,E1-1st time enrolled this year,3176,"Bull, Milana ",4,8/17/2017,2131423,F,N,WH,10/10/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3210,"Howells, Arsalan ",4,8/17/2017,2131442,M,N,WH,1/13/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3796,"Ibarra, Kaan ",4,8/17/2017,2056400,M,H,WH,12/29/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3743,"Bowman, Maude ",4,8/17/2017,2294588,F,N,WH,5/15/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3201,"Mcneill, Wallace ",4,8/17/2017,2131435,M,N,AS,9/5/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3265,"Price, Fay ",4,8/17/2017,2131463,F,N,BL,5/15/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3699,"Martins, Helen ",4,8/17/2017,2128815,F,H,WH,10/2/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3206,"Erickson, Darcie ",4,8/17/2017,2131439,F,N,WH,11/17/2007,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3221,"Burks, Arif ",4,8/17/2017,2131446,M,N,WH,3/26/2008,"Battle, Aqsa "
E1,E1-1st time enrolled this year,3583,"Bennett, Kenzie ",5,8/17/2017,2050416,F,N,WH,4/6/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,2967,"Davey, Tatiana ",5,8/17/2017,2068274,M,N,WH,4/5/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3892,"Hartley, Emmie ",5,8/17/2017,2050420,F,N,WH,6/15/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,2970,"Herring, Huey ",5,8/17/2017,2068275,M,N,WH,1/3/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,2973,"Moon, Valentino ",5,8/17/2017,1974051,M,N,AS,11/2/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,4169,"Beattie, Buddy ",5,8/17/2017,1893255,M,N,WH,8/24/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,4168,"Butt, Emmanuel ",5,8/17/2017,1893256,M,N,WH,8/24/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3031,"Wilcox, Karina ",5,8/17/2017,2068307,F,N,WH,12/28/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,2988,"Simmons, Kason ",5,8/17/2017,2068286,M,N,WH,9/9/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3997,"Davila, Clarissa ",5,8/17/2017,2061142,F,N,WH,5/30/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3095,"Senior, Oran ",5,8/17/2017,2068327,M,H,WH,4/18/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3788,"Muir, Amani ",5,8/17/2017,2313239,F,N,WH,10/31/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3978,"Pace, Kanye ",5,8/17/2017,1975805,M,H,WH,2/10/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3573,"Buck, Willis ",5,8/17/2017,2049467,M,N,WH,4/9/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3011,"Holden, Wiktoria ",5,8/17/2017,2068295,F,N,WH,6/19/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3312,"English, Eoghan ",5,8/17/2017,1860175,M,N,WH,7/6/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3065,"Melendez, Zak ",5,8/17/2017,2068323,M,H,WH,9/13/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3364,"Beach, Kaylie ",5,8/17/2017,2062885,F,N,WH,9/14/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3736,"Begum, Musa ",5,8/17/2017,2294585,M,H,WH,7/11/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3015,"Stewart, Mahir ",5,8/17/2017,2068299,M,N,WH,8/10/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,4141,"Clements, Declan ",5,8/17/2017,2060705,M,N,WH,11/4/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3600,"Mcgregor, Zahra ",5,8/17/2017,2054479,F,N,WH,10/20/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3153,"Porter, Izabel ",5,8/17/2017,1852989,F,H,WH,6/30/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3876,"Ellis, Tamika ",5,8/17/2017,1862142,F,H,WH,9/13/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3352,"Parra, Chelsey ",5,8/17/2017,2068717,F,N,WH,11/13/2006,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3185,"Sampson, Maddison ",5,8/17/2017,1998186,M,H,WH,7/8/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3026,"Stephens, Finnlay ",5,8/17/2017,1974135,F,H,WH,8/13/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3377,"Clay, Kristofer ",5,8/17/2017,2118001,M,H,WH,6/14/2007,"Stevens, Georgie "
E1,E1-1st time enrolled this year,3059,"O'Sullivan, Awais ",5,8/17/2017,2068321,M,N,WH,9/6/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,2959,"Hibbert, Cheyanne ",5,8/17/2017,2068270,F,N,WH,8/20/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,2962,"East, Lynden ",5,8/17/2017,2068272,M,H,WH,11/6/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3200,"Hines, Tamar ",5,8/17/2017,2051078,M,N,WH,10/12/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3484,"Hayes, Jose ",5,8/17/2017,2053798,M,N,WH,1/5/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,4130,"Daniels, Taslima ",5,8/17/2017,2053626,F,H,IN,6/2/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,2972,"Horn, Anabella ",5,8/17/2017,2068277,F,H,WH,2/6/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3171,"Jones, Chace ",5,8/17/2017,2061033,M,N,WH,7/2/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3630,"Oconnor, Leo ",5,8/17/2017,2229773,M,N,WH,1/28/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3492,"Reed, Marisa ",5,8/17/2017,1857328,F,N,WH,2/22/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3976,"Orozco, Austen ",5,8/17/2017,2062394,M,H,WH,8/12/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3764,"Ayala, Marcia ",5,8/17/2017,1928911,F,H,WH,1/19/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3002,"Massey, Malcolm ",5,8/17/2017,2068339,M,H,WH,4/6/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3004,"Barr, Alicja ",5,8/17/2017,2068341,F,N,WH,1/30/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3010,"Buck, Jaydan ",5,8/17/2017,2068294,F,N,WH,9/12/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3531,"Currie, Nevaeh ",5,8/17/2017,2052243,M,N,WH,12/18/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3353,"Emery, Mai ",5,8/17/2017,2131483,F,N,WH,9/14/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3119,"Redmond, Wayne ",5,8/17/2017,1851856,M,N,WH,8/6/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3872,"Golden, Sarah-Louise ",5,8/17/2017,2143797,F,N,WH,6/1/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3023,"Hogg, Summer-Rose ",5,8/17/2017,2068303,F,N,WH,5/10/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,4003,"Ayers, Lili ",5,8/17/2017,2362687,F,H,WH,7/14/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3027,"Dodd, Boyd ",5,8/17/2017,2068306,M,N,WH,10/29/2006,"Magana, Kendal "
E1,E1-1st time enrolled this year,3097,"Valdez, Connar ",5,8/17/2017,2051107,M,N,WH,8/29/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3897,"Brandt, Sharmin ",5,8/17/2017,2148238,F,H,WH,11/10/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3564,"Cote, Tamsin ",5,8/17/2017,1976069,F,N,WH,5/29/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3896,"Albert, Kayson ",5,8/17/2017,1970711,M,H,WH,8/17/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3309,"Webster, Duncan ",5,8/17/2017,2052283,M,N,WH,7/7/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3052,"Walter, Cally ",5,8/17/2017,1975863,M,N,BL,4/2/2007,"Magana, Kendal "
E1,E1-1st time enrolled this year,3809,"Kline, Cameron ",5,8/17/2017,2160686,M,N,WH,8/4/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,2974,"Wainwright, Primrose ",5,8/17/2017,2068278,F,N,WH,7/6/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3385,"Chester, Haroon ",5,8/17/2017,1976210,M,N,WH,1/5/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,2981,"Mccarty, Abubakar ",5,8/17/2017,2068281,M,N,WH,10/4/2006,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3957,"Griffith, Mamie ",5,8/17/2017,2339065,F,N,WH,9/26/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3335,"Sutherland, Ajwa ",5,8/17/2017,2053821,F,N,WH,2/11/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3847,"Lutz, Jed ",5,8/17/2017,2200443,M,N,BL,7/11/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3766,"Valencia, Mira ",5,8/17/2017,1973795,F,N,WH,3/2/2006,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3365,"Hutton, Emir ",5,8/17/2017,2053645,M,H,WH,6/8/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,4167,"Hodges, Habib ",5,8/17/2017,2055594,M,H,WH,7/27/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3225,"Rangel, Vladimir ",5,8/17/2017,2045546,M,N,WH,7/8/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3137,"Wong, Addison ",5,8/17/2017,2068334,M,N,WH,2/15/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3009,"Pemberton, Sophia ",5,8/17/2017,1972607,F,N,WH,3/20/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3406,"Davison, Sufyaan ",5,8/17/2017,2052230,M,N,WH,3/29/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3012,"Marsh, Elena ",5,8/17/2017,2068296,M,H,WH,7/17/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3014,"Farley, Elliot ",5,8/17/2017,2068298,F,N,WH,6/25/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3507,"Hunt, John-Paul ",5,8/17/2017,2053287,M,H,WH,1/23/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3532,"Adamson, Kayla ",5,8/17/2017,2062334,F,N,WH,10/13/2006,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3356,"Hernandez, Abdur-Rahman ",5,8/17/2017,1846182,M,N,PI,9/24/2006,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,4174,"O'Quinn, Stanley ",5,8/17/2017,1783825,M,H,BL,1/9/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3034,"Ortega, Esha ",5,8/17/2017,2068309,F,N,WH,10/16/2006,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3037,"Corrigan, Ilayda ",5,8/17/2017,1937694,F,N,WH,5/29/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3039,"Cardenas, Joy ",5,8/17/2017,2068313,F,N,WH,2/28/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3045,"Solomon, Mohammed ",5,8/17/2017,1990618,M,N,WH,4/24/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3587,"Garrett, Jeffrey ",5,8/17/2017,2050461,M,N,WH,3/27/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3053,"Edge, Preston ",5,8/17/2017,2068317,M,N,WH,8/13/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,3058,"Hinton, Emile ",5,8/17/2017,2068320,M,H,WH,8/30/2007,"Sweet, Nathanial "
E1,E1-1st time enrolled this year,2745,"Doyle, Maya ",6,8/17/2017,1982324,F,N,WH,7/27/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2758,"Stanton, Merryn ",6,8/17/2017,1982328,F,N,WH,6/30/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3956,"O'Doherty, Ignacy ",6,9/6/2017,2339066,M,N,WH,9/20/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3986,"Jefferson, Raya ",6,8/17/2017,1991077,F,N,BL,6/20/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3835,"Roberson, Aanya ",6,8/17/2017,1982333,F,H,WH,2/8/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2775,"Leblanc, Shane ",6,8/17/2017,1982339,F,N,WH,12/6/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3635,"Witt, Kristi ",6,8/17/2017,2294536,F,H,WH,9/25/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3220,"Frank, Vivaan ",6,9/29/2017,1970326,M,N,WH,2/5/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2810,"Ellison, Aya ",6,8/17/2017,1982358,F,N,WH,12/16/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3962,"Cash, Ariyan ",6,8/17/2017,2342298,M,H,WH,6/10/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2824,"Woodcock, Marianne ",6,8/17/2017,1982364,F,N,WH,4/20/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2834,"Hubbard, Faizaan ",6,8/17/2017,1982371,M,H,WH,12/4/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3719,"Tierney, Habiba ",6,8/17/2017,1975832,F,N,WH,11/17/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3730,"Crossley, Lucien ",6,8/17/2017,1992219,M,H,WH,4/23/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3746,"Reyes, Anisa ",6,8/17/2017,1971735,F,N,WH,6/30/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3511,"Summers, Rida ",6,8/17/2017,1975231,F,H,MU,5/2/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3901,"Moran, Addison ",6,8/17/2017,1935313,F,N,WH,2/20/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3149,"Cherry, Sion ",6,8/17/2017,1992452,F,H,WH,4/30/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3129,"Gentry, Miruna ",6,8/17/2017,1905799,F,N,WH,5/28/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,2863,"Hume, Yusha ",6,8/17/2017,1982386,M,N,WH,4/11/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,3700,"Bernard, Jayden-James ",6,8/17/2017,2294568,M,H,WH,9/30/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,2868,"Spence, Cosmo ",6,8/17/2017,1784262,M,H,WH,10/5/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,3715,"Burke, Saqib ",6,8/17/2017,2294579,M,N,WH,7/24/2005,"Calderon, Osman "
E1,E1-1st time enrolled this year,2878,"Dunn, Salim ",6,8/17/2017,1982392,M,H,WH,5/30/2006,"Calderon, Osman "
E1,E1-1st time enrolled this year,2742,"Kaye, Nazim ",6,8/17/2017,1982322,M,N,WH,8/6/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3727,"Lara, Ollie ",6,8/17/2017,2294583,F,N,AS,9/15/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2752,"Rennie, Danial ",6,8/17/2017,1982325,M,H,WH,7/21/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3316,"North, Ciaran ",6,8/17/2017,1997098,F,N,WH,11/29/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3489,"Dillon, Isabel ",6,8/17/2017,1976206,F,N,WH,8/1/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4057,"Lord, Kaydon ",6,8/17/2017,2292937,M,N,WH,7/10/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2770,"Lister, Hassan ",6,8/17/2017,1982335,M,N,WH,6/1/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3496,"Woodward, Cecily ",6,10/2/2017,1858704,F,N,WH,11/15/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4037,"Turner, Lilli ",6,8/17/2017,1970318,F,N,WH,6/9/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2776,"Rhodes, Adem ",6,8/17/2017,1982340,M,N,WH,8/8/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3744,"Juarez, Saffa ",6,8/17/2017,2116951,F,H,WH,12/6/2004,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4032,"Phan, Devan ",6,8/17/2017,2377262,F,N,WH,5/21/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4132,"Edmonds, Saqlain ",6,8/17/2017,1901557,M,N,WH,3/2/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3854,"Draper, Sanna ",6,8/17/2017,1991780,F,N,WH,4/5/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3557,"Holding, Shani ",6,8/17/2017,1906153,F,H,WH,10/3/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3331,"Buckley, Krista ",6,8/17/2017,1991059,F,N,WH,7/5/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4026,"Stuart, Reece ",6,8/17/2017,1929503,F,H,WH,1/23/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2830,"Carter, Kya ",6,8/17/2017,1982368,F,N,WH,11/28/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3604,"Calderon, Kia ",6,8/28/2017,1993278,M,H,WH,8/21/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3348,"Dodd, Eilish ",6,8/17/2017,1892184,F,H,WH,4/20/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3325,"Hull, Elliot ",6,8/17/2017,1843246,M,N,WH,9/8/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2855,"Lucero, Laurie ",6,8/17/2017,1982380,M,N,WH,3/13/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3570,"Johns, Torin ",6,8/17/2017,1970380,F,N,WH,9/27/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3515,"Contreras, Stewart ",6,8/17/2017,1976008,M,N,WH,1/3/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,2874,"Quintana, Lily-Rose ",6,8/17/2017,1982391,F,N,WH,4/28/2006,"Odonnell, Juno "
E1,E1-1st time enrolled this year,4007,"Cox, Mahad ",6,8/17/2017,1991852,M,H,WH,11/10/2005,"Odonnell, Juno "
E1,E1-1st time enrolled this year,3337,"Turnbull, Willa ",6,8/17/2017,2131479,F,H,WH,2/13/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3205,"Holmes, Zacharias ",6,8/17/2017,1990726,M,N,WH,11/11/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2934,"Gallagher, Saul ",6,8/17/2017,1982408,M,H,WH,11/14/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,4182,"Pearce, Ibrahim ",6,9/29/2017,2053799,M,N,WH,5/27/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3732,"Pena, Izabella ",6,8/17/2017,2294584,F,N,WH,6/7/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2763,"Jackson, Fynn ",6,8/17/2017,1853431,M,N,WH,12/16/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2980,"Wheatley, Rosie ",6,8/17/2017,1990951,F,N,WH,3/1/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3560,"Russo, Meerab ",6,8/17/2017,1894659,F,H,WH,1/29/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2785,"Mccormick, Alvin ",6,8/17/2017,1982344,M,N,WH,8/25/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3000,"Villegas, Mikael ",6,8/17/2017,1846024,M,N,WH,8/8/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3754,"Beaumont, Kamron ",6,8/17/2017,1974085,M,N,WH,10/1/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3694,"Sheppard, Wade ",6,8/17/2017,1894660,F,H,WH,8/15/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3081,"Prince, Jayden-Lee ",6,8/17/2017,1930402,M,N,WH,8/17/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3571,"Brooks, Caio ",6,8/17/2017,2073595,M,N,WH,11/4/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3327,"Calvert, Nansi ",6,8/17/2017,1894604,F,H,WH,8/25/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2881,"Lawson, Inaaya ",6,8/17/2017,1970061,F,N,WH,9/6/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2835,"Beech, Marcos ",6,8/17/2017,1982372,M,H,WH,12/4/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2929,"Casey, Ayaan ",6,8/17/2017,1973513,F,N,WH,2/7/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,2849,"Larsen, Sakina ",6,8/17/2017,1982376,F,N,WH,12/20/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,4010,"Perkins, Lilah ",6,8/17/2017,1974733,F,H,WH,11/25/2005,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3794,"Garrison, Destiny ",6,8/17/2017,2148237,F,H,WH,6/30/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,3079,"Gamble, Lacy ",6,8/17/2017,1974154,M,H,WH,5/25/2006,"Rodriquez, Bryony "
E1,E1-1st time enrolled this year,4137,"Keeling, Phyllis ",6,8/17/2017,2011144,F,N,WH,9/7/2005,"Rodriquez, Bryony "
